Id;ClasseImovel;ClasseZona;Fachada;TamanhoLote;Rua;FormaProp;PlanoProp;Servicos;ConfigLote;InclinacaoLote;Bairro;Estrada1;Estrada2;TipoHabitacao;EstiloHabitacao;Qualidade;Condicao;AnoConstrucao;AnoReforma;TipoTelhado;MaterialTelhado;Exterior1;Exterior2;TipoAlvenaria;AreaAlvenaria;QualidadeCobertura;CondicaoExterna;TipoFundacao;AlturaPorao;CondicaoPorao;ParedePorao;TipoAcabPorao1;AreaAcabPorao1;TipoAcabPorao2;AreaAcabPorao2;AreaInacabPorao;AreaPorao;Aquecimento;QualidadeAquecimento;ArCentral;InstalacaoEletrica;AreaTerreo;Area2Andar;BaixaQualiAreaAcab;AreaConstruida;BanheiroPorao;LavaboPorao;Banheiro;Lavabo;BedroomAbvGr;KitchenAbvGr;QualidadeCozinha;TotalQuartos;Funcionalidade;Lareira;LocalGaragem;AnoGaragem;AcabamentoGaragem;CarrosGaragem;AreaGaragem;QualidadeGaragem;CondicaoGaragem;EntradaPavimentada;AreaDeck;AreaVarandaAberta;AreaVarandaFechada;AreaVaranda3Estacoes;AreaAlpendre;AreaPiscina;ValorOutros;MesVenda;AnoVenda;TipoVenda;CondicaoVenda;PrecoVenda;AreaExt;Precom2;Quartosm2
634;20;RL;80,0;9250;Pave;Reg;Lvl;AllPub;Corner;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;7;1954;2005;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;CBlock;TA;TA;No;BLQ;480;LwQ;468;108;1056;GasA;TA;Y;SBrkr;1056;0;0;1056;0;1;1;0;3;1;TA;6;Typ;0;Attchd;1954,0;Unf;1;260;TA;TA;Y;390;0;0;0;0;0;0;7;2007;WD;Normal;139400;390;522,0075757575758;390,0056818181818
635;90;RL;64,0;6979;Pave;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;Duplex;SFoyer;6;5;1980;1980;Gable;CompShg;Plywood;Plywood;None;0,0;TA;TA;CBlock;TA;TA;No;GLQ;1056;Unf;0;0;1056;GasA;Gd;Y;SBrkr;1056;0;0;1056;2;0;0;0;0;2;TA;4;Typ;0;Detchd;1980,0;Unf;2;576;TA;TA;Y;264;56;0;0;0;0;600;6;2010;WD;Normal;144000;320;456,3636363636364;320,0037878787879
636;190;RH;60,0;10896;Pave;Reg;Bnk;AllPub;Inside;Gtl;SWISU;Feedr;Norm;2fmCon;2.5Fin;6;7;1914;1995;Hip;CompShg;VinylSd;VinylSd;None;0,0;Fa;TA;CBlock;TA;Fa;No;LwQ;256;Unf;0;1184;1440;GasA;Ex;Y;FuseA;1440;1440;515;3395;0;0;2;0;8;2;Fa;14;Typ;0;;;;0;0;;;N;0;110;0;0;0;0;0;3;2007;WD;Abnorml;200000;110;168,9101620029455;110,00412371134021
637;30;RM;51,0;6120;Pave;Reg;Lvl;AllPub;Inside;Gtl;BrkSide;Norm;Norm;1Fam;1Story;2;3;1936;1950;Gable;CompShg;AsbShng;AsbShng;None;0,0;Fa;Fa;BrkTil;TA;Fa;No;Unf;0;Unf;0;264;264;Grav;Fa;N;FuseA;800;0;0;800;0;0;1;0;1;1;Fa;4;Maj1;1;;;;0;0;;;N;0;0;0;0;0;0;0;1;2009;ConLw;Normal;60000;0;75,0;0,005
638;190;RM;50,0;6000;Pave;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;2fmCon;1.5Fin;5;4;1954;1954;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;811;811;GasA;TA;Y;FuseA;811;576;0;1387;0;0;2;0;3;2;Gd;7;Typ;0;BuiltIn;1954,0;Unf;1;256;TA;TA;Y;0;0;0;0;0;0;0;11;2009;WD;Normal;93000;0;67,05118961788031;0,005046863734679163
639;30;RL;67,0;8777;Pave;Reg;Lvl;AllPub;Inside;Gtl;Edwards;Feedr;Norm;1Fam;1Story;5;7;1910;1950;Gable;CompShg;MetalSd;Wd Sdng;None;0,0;TA;TA;CBlock;Fa;TA;No;Unf;0;Unf;0;796;796;GasA;Gd;Y;FuseA;796;0;0;796;0;0;1;0;2;1;TA;4;Typ;0;;;;0;0;;;P;328;0;164;0;0;0;0;5;2008;WD;Normal;85000;492;598,78391959799;492,00502512562815
640;120;RL;53,0;3982;Pave;Reg;Lvl;AllPub;Inside;Gtl;Blmngtn;Norm;Norm;TwnhsE;1Story;8;5;2006;2006;Hip;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;Gd;Av;GLQ;1154;Unf;0;366;1520;GasA;Ex;Y;SBrkr;1567;0;0;1567;1;0;2;0;1;1;Ex;7;Typ;1;Attchd;2006,0;Fin;3;648;TA;TA;Y;312;0;0;0;0;0;0;10;2006;New;Partial;264561;312;480,832801531589;312,0044671346522
641;120;RL;62,0;12677;Pave;IR1;Lvl;AllPub;Inside;Gtl;NridgHt;Norm;Norm;TwnhsE;1Story;8;5;2003;2004;Hip;CompShg;MetalSd;MetalSd;BrkFace;472,0;Ex;TA;PConc;Ex;TA;Gd;GLQ;1218;Unf;0;300;1518;GasA;Ex;Y;SBrkr;1518;0;0;1518;0;0;1;1;1;1;Ex;6;Typ;1;Attchd;2003,0;RFn;2;588;TA;TA;Y;185;140;0;0;0;0;0;4;2008;WD;Normal;274000;325;505,5006587615283;325,00395256916994
642;60;FV;;7050;Pave;Reg;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;1Fam;2Story;7;5;2001;2001;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;TA;No;GLQ;738;Unf;0;319;1057;GasA;Ex;Y;SBrkr;1057;872;0;1929;1;0;2;1;3;1;Gd;7;Typ;1;Attchd;2001,0;Fin;2;650;TA;TA;Y;0;235;0;0;0;0;0;5;2007;WD;Normal;226000;235;352,15914981855883;235,00362882322446
643;80;RL;75,0;13860;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;SLvl;8;7;1972;1995;Gable;CompShg;Plywood;Wd Sdng;None;0,0;Gd;TA;CBlock;Gd;TA;Gd;GLQ;1410;Unf;0;542;1952;GasA;Gd;Y;SBrkr;2000;704;0;2704;1;0;2;1;4;1;Ex;9;Typ;3;Attchd;1972,0;Fin;2;538;TA;TA;Y;269;111;0;0;0;0;0;7;2009;WD;Normal;345000;380;507,5887573964497;380,0033284023669
644;60;RL;80,0;10793;Pave;Reg;Lvl;AllPub;Inside;Gtl;NWAmes;RRAn;Norm;1Fam;2Story;5;5;1969;1969;Mansard;CompShg;WdShing;HdBoard;BrkFace;263,0;TA;TA;CBlock;TA;TA;No;Rec;493;BLQ;287;0;780;GasA;Ex;Y;SBrkr;780;840;0;1620;0;0;2;1;4;1;TA;7;Min1;0;Attchd;1969,0;Fin;2;462;TA;TA;Y;208;0;0;0;0;0;0;4;2007;WD;Normal;152000;208;301,82716049382714;208,00432098765432
645;20;FV;85,0;9187;Pave;Reg;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;1Fam;1Story;9;5;2009;2009;Gable;CompShg;CemntBd;CmentBd;Stone;162,0;Ex;TA;PConc;Ex;TA;Mn;GLQ;1121;Unf;0;645;1766;GasA;Ex;Y;SBrkr;1766;0;0;1766;1;0;2;1;2;1;Ex;7;Typ;1;Attchd;2009,0;Fin;3;478;TA;TA;Y;195;130;0;0;0;0;0;10;2009;New;Partial;370878;325;535,0101925254813;325,0039637599094
646;20;RL;;10530;Pave;IR1;Lvl;AllPub;Corner;Gtl;NAmes;Norm;Norm;1Fam;1Story;6;5;1971;1971;Hip;CompShg;Plywood;Plywood;None;0,0;TA;TA;CBlock;TA;TA;No;ALQ;282;LwQ;35;664;981;GasA;TA;Y;SBrkr;981;0;0;981;1;0;1;1;3;1;TA;5;Typ;0;Detchd;1979,0;Unf;2;576;TA;TA;Y;0;312;40;0;0;0;0;3;2007;WD;Normal;143250;352;498,02446483180427;352,0050968399592
647;20;RL;60,0;7200;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;5;1950;1950;Hip;CompShg;MetalSd;MetalSd;None;0,0;TA;TA;CBlock;;;;;0;;0;0;0;GasA;Gd;Y;SBrkr;1048;0;0;1048;0;0;1;0;3;1;TA;7;Min1;0;Detchd;1950,0;Unf;2;420;TA;TA;Y;0;27;0;0;0;0;0;7;2008;WD;Normal;98300;27;120,79770992366412;27,00667938931298
648;20;RL;85,0;10452;Pave;IR1;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Norm;1Fam;1Story;6;5;1953;1953;Hip;CompShg;Wd Sdng;Wd Sdng;Stone;216,0;TA;TA;CBlock;TA;TA;Mn;Rec;500;Unf;0;594;1094;GasA;Ex;Y;SBrkr;1094;0;0;1094;0;0;1;0;3;1;TA;5;Typ;2;Attchd;1953,0;RFn;2;495;TA;TA;Y;0;0;0;0;287;0;0;6;2008;WD;Normal;155000;0;141,6819012797075;0,004570383912248629
649;60;RL;70,0;7700;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;PosN;Norm;1Fam;2Story;6;5;1966;1966;Gable;CompShg;MetalSd;MetalSd;BrkFace;351,0;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;756;756;GasA;TA;Y;SBrkr;1051;788;0;1839;0;0;1;1;4;1;TA;7;Typ;1;Attchd;1966,0;Unf;2;442;TA;TA;Y;0;124;216;0;0;0;0;6;2010;WD;Normal;155000;340;424,2849374660141;340,0038064165307
650;180;RM;21,0;1936;Pave;Reg;Lvl;AllPub;Inside;Gtl;MeadowV;Norm;Norm;Twnhs;SFoyer;4;6;1970;1970;Gable;CompShg;CemntBd;CmentBd;None;0,0;TA;TA;CBlock;Gd;TA;Av;BLQ;131;GLQ;499;0;630;GasA;Gd;Y;SBrkr;630;0;0;630;1;0;1;0;1;1;TA;3;Typ;0;;;;0;0;;;Y;0;0;0;0;0;0;0;12;2007;WD;Normal;84500;0;134,12698412698413;0,004761904761904762
651;60;FV;65,0;8125;Pave;Reg;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;1Fam;2Story;7;6;2007;2007;Gable;CompShg;CemntBd;CmentBd;;;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;813;813;GasA;Ex;Y;SBrkr;822;843;0;1665;0;0;2;1;3;1;Gd;7;Typ;0;Attchd;2007,0;RFn;2;562;TA;TA;Y;0;0;0;0;0;0;0;5;2008;WD;Normal;205950;0;123,69369369369369;0,004204204204204204
652;70;RL;60,0;9084;Pave;Reg;Lvl;AllPub;Inside;Gtl;Edwards;Artery;Norm;1Fam;2Story;4;5;1940;1950;Gable;CompShg;MetalSd;MetalSd;None;0,0;TA;TA;CBlock;TA;TA;Mn;Unf;0;Unf;0;755;755;GasA;TA;Y;SBrkr;755;755;0;1510;1;0;1;0;4;1;TA;7;Typ;1;Detchd;1940,0;Unf;1;296;Fa;Po;P;120;0;0;0;0;0;0;10;2009;WD;Normal;108000;120;191,52317880794703;120,0046357615894
653;60;RL;70,0;8750;Pave;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;2Story;7;5;1996;1996;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;880;880;GasA;Ex;Y;SBrkr;909;807;0;1716;0;0;2;1;2;1;Gd;7;Typ;1;Attchd;1996,0;RFn;2;512;TA;TA;Y;0;120;0;0;0;0;0;7;2009;WD;Normal;191000;120;231,30536130536132;120,00407925407926
654;50;RM;60,0;10320;Pave;Reg;Lvl;AllPub;Inside;Gtl;IDOTRR;Norm;Norm;1Fam;1.5Fin;6;7;1906;1995;Gable;CompShg;MetalSd;MetalSd;None;0,0;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;756;756;GasA;Ex;Y;SBrkr;756;713;0;1469;0;0;1;0;3;1;TA;7;Typ;0;Detchd;1906,0;Unf;1;216;TA;TA;Y;57;0;239;0;0;0;0;6;2008;WD;Normal;135000;296;387,89925119128657;296,00476514635807
655;20;RL;91,0;10437;Pave;IR1;Lvl;AllPub;Inside;Gtl;NoRidge;Norm;Norm;1Fam;1Story;8;6;1995;1995;Hip;CompShg;MetalSd;MetalSd;BrkFace;660,0;Gd;Gd;PConc;Gd;TA;Gd;GLQ;1696;Unf;0;413;2109;GasA;Ex;Y;SBrkr;2113;0;0;2113;1;0;2;1;2;1;Gd;7;Typ;1;Attchd;1995,0;Fin;3;839;TA;TA;Y;236;46;0;0;0;0;0;8;2008;WD;Normal;350000;282;447,64126833885473;282,0033128253668
656;160;RM;21,0;1680;Pave;Reg;Lvl;AllPub;Inside;Gtl;BrDale;Norm;Norm;Twnhs;2Story;6;5;1971;1971;Gable;CompShg;HdBoard;ImStucc;BrkFace;381,0;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;525;525;GasA;TA;Y;SBrkr;525;567;0;1092;0;0;1;1;3;1;TA;6;Typ;0;Detchd;1971,0;Unf;1;264;TA;TA;Y;0;0;0;0;0;0;0;3;2010;WD;Family;88000;0;80,58608058608058;0,005494505494505495
657;20;RL;72,0;10007;Pave;IR1;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;7;1959;2006;Gable;CompShg;HdBoard;HdBoard;BrkFace;54,0;Gd;TA;CBlock;TA;TA;No;ALQ;806;Unf;0;247;1053;GasA;Ex;Y;SBrkr;1053;0;0;1053;1;0;1;1;3;1;Gd;5;Typ;0;Attchd;1959,0;RFn;1;312;TA;TA;Y;0;0;0;0;0;0;0;8;2008;WD;Normal;145500;0;138,17663817663816;0,004748338081671415
658;70;RL;60,0;7200;Pave;Reg;HLS;AllPub;Inside;Mod;Crawfor;Norm;Norm;1Fam;2Story;7;6;1931;2000;Gable;CompShg;Stucco;Wd Shng;None;0,0;TA;Fa;BrkTil;Gd;TA;No;Unf;0;Unf;0;776;776;GasA;TA;Y;SBrkr;851;651;0;1502;0;0;1;1;3;1;TA;6;Typ;1;Attchd;1931,0;RFn;1;270;TA;TA;P;0;0;112;0;0;0;0;2;2008;WD;Normal;149000;112;211,2010652463382;112,0039946737683
659;50;RL;78,0;17503;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Artery;Norm;1Fam;1.5Fin;6;5;1948;1950;Gable;CompShg;VinylSd;VinylSd;None;0,0;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;912;912;GasA;TA;Y;SBrkr;912;546;0;1458;0;1;1;0;3;1;TA;6;Typ;1;Attchd;1948,0;Unf;1;330;TA;TA;Y;192;0;0;0;0;0;0;1;2010;WD;Abnorml;97500;192;258,87242798353907;192,00411522633746
660;20;RL;75,0;9937;Pave;Reg;Lvl;AllPub;Corner;Gtl;Edwards;Norm;Norm;1Fam;1Story;5;7;1964;1999;Hip;CompShg;MetalSd;MetalSd;None;0,0;TA;Gd;PConc;TA;TA;No;BLQ;637;Unf;0;849;1486;GasA;Ex;Y;SBrkr;1486;0;0;1486;1;0;1;0;3;1;TA;7;Typ;0;Detchd;1968,0;Fin;2;480;TA;TA;Y;0;0;0;0;0;0;0;3;2009;WD;Normal;167000;0;112,38223418573351;0,004710632570659489
661;60;RL;;12384;Pave;Reg;Lvl;AllPub;CulDSac;Gtl;NWAmes;Norm;Norm;1Fam;2Story;7;7;1976;1976;Gable;CompShg;Plywood;Plywood;BrkFace;233,0;TA;TA;CBlock;Gd;TA;No;Unf;0;Unf;0;793;793;GasA;TA;Y;SBrkr;1142;793;0;1935;0;0;2;1;3;1;TA;7;Typ;1;Attchd;1976,0;RFn;2;550;TA;TA;Y;0;113;252;0;0;0;0;11;2007;WD;Normal;197900;365;467,2739018087855;365,0036175710594
662;60;RL;52,0;46589;Pave;IR2;Lvl;AllPub;CulDSac;Gtl;NoRidge;Norm;Norm;1Fam;2Story;8;7;1994;2005;Hip;CompShg;VinylSd;VinylSd;BrkFace;528,0;Gd;TA;PConc;Gd;Gd;No;GLQ;1361;Rec;180;88;1629;GasA;Ex;Y;SBrkr;1686;762;0;2448;1;0;2;1;4;1;Gd;8;Typ;1;Attchd;1994,0;RFn;3;711;TA;TA;Y;517;76;0;0;0;0;0;7;2009;WD;Normal;402000;593;757,2156862745098;593,0032679738562
663;20;RL;120,0;13560;Pave;Reg;Lvl;AllPub;Corner;Gtl;NAmes;Norm;Norm;1Fam;1Story;6;3;1968;1968;Hip;CompShg;Wd Sdng;Wd Sdng;BrkFace;216,0;TA;TA;CBlock;Fa;Fa;No;Unf;0;Unf;0;1392;1392;GasA;Gd;Y;SBrkr;1392;0;0;1392;1;0;1;0;2;1;TA;5;Maj2;2;Attchd;1968,0;RFn;2;576;TA;TA;Y;0;0;240;0;0;0;0;7;2009;WD;Normal;110000;240;319,0229885057471;240,003591954023
664;85;RL;90,0;10012;Pave;Reg;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Norm;1Fam;SFoyer;4;5;1972;1972;Gable;CompShg;Plywood;Plywood;None;0,0;TA;TA;CBlock;Gd;TA;Av;BLQ;920;Rec;180;38;1138;GasA;TA;Y;SBrkr;1181;0;0;1181;1;0;2;0;3;1;TA;6;Typ;0;Detchd;1974,0;RFn;2;588;TA;TA;Y;0;0;180;0;0;0;0;4;2008;WD;Normal;137500;180;296,42675698560544;180,00508044030482
665;20;RL;49,0;20896;Pave;IR2;Lvl;AllPub;CulDSac;Gtl;Somerst;RRAn;Norm;1Fam;1Story;8;5;2005;2006;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Ex;TA;Mn;GLQ;1721;Unf;0;356;2077;GasA;Ex;Y;SBrkr;2097;0;0;2097;1;0;1;1;1;1;Ex;8;Typ;1;Attchd;2005,0;Fin;3;1134;TA;TA;Y;192;267;0;0;0;0;0;1;2006;New;Partial;423000;459;660,7167381974249;459,0038149737721
666;60;RL;106,0;11194;Pave;IR1;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Norm;1Fam;2Story;8;5;2000;2000;Gable;CompShg;VinylSd;VinylSd;BrkFace;40,0;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;1406;1406;GasA;Ex;Y;SBrkr;1454;482;0;1936;0;0;2;1;3;1;Gd;7;Typ;1;Attchd;2000,0;RFn;2;504;TA;TA;Y;188;124;0;0;0;0;0;11;2006;WD;Normal;230500;312;431,0599173553719;312,00361570247935
667;60;RL;;18450;Pave;IR1;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;2Story;6;5;1965;1979;Flat;Tar&Grv;Plywood;Plywood;BrkCmn;113,0;TA;Gd;CBlock;Gd;TA;No;LwQ;187;Rec;723;111;1021;GasA;TA;Y;SBrkr;1465;915;0;2380;0;0;2;1;3;1;TA;7;Sev;1;CarPort;1965,0;Unf;2;596;TA;TA;Y;0;265;0;0;0;0;0;8;2007;WD;Abnorml;129000;265;319,20168067226894;265,0029411764706
668;20;RL;65,0;8125;Pave;Reg;Lvl;AllPub;Inside;Gtl;SawyerW;Norm;Norm;1Fam;1Story;6;5;1994;1998;Gable;CompShg;HdBoard;HdBoard;BrkFace;258,0;TA;TA;PConc;Gd;TA;No;GLQ;1138;Unf;0;270;1408;GasA;Ex;Y;SBrkr;1679;0;0;1679;1;0;2;0;3;1;Gd;7;Typ;1;Attchd;1994,0;RFn;2;575;TA;TA;Y;224;42;0;0;0;0;0;10;2008;WD;Normal;193500;266;381,2471709350804;266,00416914830254
669;20;RL;;14175;Pave;Reg;Bnk;AllPub;Corner;Mod;Sawyer;Norm;Norm;1Fam;1Story;5;6;1956;1987;Gable;CompShg;CemntBd;Wd Sdng;None;0,0;TA;TA;CBlock;TA;TA;No;Rec;988;Unf;0;200;1188;GasA;Gd;Y;SBrkr;1437;0;0;1437;1;0;1;1;3;1;TA;6;Min2;1;Detchd;1999,0;Unf;2;576;TA;TA;Y;304;0;0;0;0;0;0;11;2006;WD;Normal;168000;304;420,910229645094;304,00417536534445
670;30;RL;80,0;11600;Pave;Reg;Lvl;AllPub;Inside;Gtl;Crawfor;Norm;Norm;1Fam;1Story;4;5;1922;1950;Gable;CompShg;MetalSd;MetalSd;None;0,0;TA;TA;BrkTil;Fa;TA;No;Unf;0;Unf;0;700;700;GasA;Ex;Y;SBrkr;1180;0;0;1180;0;0;1;0;2;1;Fa;5;Typ;1;Detchd;1922,0;Unf;1;252;TA;Fa;Y;0;0;67;0;0;0;0;7;2006;WD;Normal;137500;67;183,52542372881356;67,0042372881356
671;60;RL;64,0;8633;Pave;Reg;Lvl;AllPub;FR2;Gtl;CollgCr;Norm;Norm;1Fam;2Story;6;5;2005;2005;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;PConc;Gd;TA;No;GLQ;193;Unf;0;545;738;GasA;Ex;Y;SBrkr;738;738;0;1476;1;0;2;1;3;1;Gd;7;Typ;0;Attchd;2005,0;Fin;2;540;TA;TA;Y;100;35;0;0;0;0;0;2;2009;WD;Normal;173500;135;252,54742547425474;135,00474254742548
672;70;RH;54,0;6629;Pave;Reg;Lvl;AllPub;Inside;Gtl;Edwards;Artery;Norm;1Fam;2Story;6;6;1925;1950;Gambrel;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;Gd;BrkTil;TA;TA;No;BLQ;551;Unf;0;121;672;GasA;TA;N;SBrkr;697;672;0;1369;1;0;2;0;3;1;TA;6;Typ;0;Detchd;1930,0;Unf;1;300;TA;TA;Y;147;0;0;0;0;0;0;7;2009;WD;Normal;103600;147;222,67567567567568;147,0043827611395
673;20;RL;;11250;Pave;IR1;Lvl;AllPub;Inside;Gtl;Veenker;Norm;Norm;1Fam;1Story;6;6;1977;1977;Gable;CompShg;Plywood;Plywood;None;0,0;Gd;TA;CBlock;Gd;TA;No;ALQ;767;Unf;0;441;1208;GasA;TA;Y;SBrkr;1208;0;0;1208;1;0;1;1;3;1;TA;6;Typ;1;Attchd;1977,0;RFn;2;546;TA;TA;Y;198;42;0;0;0;0;0;6;2006;WD;Normal;165000;240;376,58940397350995;240,00496688741723
674;20;RL;110,0;14442;Pave;Reg;Lvl;AllPub;Inside;Gtl;Crawfor;Norm;Norm;1Fam;1Story;6;7;1957;2004;Hip;CompShg;CemntBd;CmentBd;BrkFace;106,0;TA;TA;PConc;TA;TA;No;GLQ;1186;Unf;0;291;1477;GasA;Ex;Y;SBrkr;1839;0;0;1839;1;0;2;0;3;1;Gd;7;Typ;2;Attchd;1957,0;Fin;2;416;TA;TA;Y;0;87;0;0;200;0;0;6;2007;WD;Normal;257500;87;227,02175095160413;87,00380641653072
675;20;RL;80,0;9200;Pave;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;6;6;1965;1965;Gable;CompShg;HdBoard;HdBoard;None;0,0;TA;TA;CBlock;TA;TA;No;Rec;892;Unf;0;244;1136;GasA;TA;Y;SBrkr;1136;0;0;1136;1;0;1;0;3;1;TA;5;Typ;1;Attchd;1965,0;RFn;1;384;TA;TA;Y;426;0;0;0;0;0;0;7;2008;WD;Normal;140000;426;549,2394366197183;426,0044014084507
676;160;RL;24,0;2289;Pave;Reg;Lvl;AllPub;Inside;Gtl;NPkVill;Norm;Norm;Twnhs;2Story;6;6;1978;1978;Gable;CompShg;Plywood;Brk Cmn;None;0,0;TA;TA;CBlock;TA;TA;No;ALQ;311;Unf;0;544;855;GasA;TA;Y;SBrkr;855;586;0;1441;0;0;2;1;3;1;TA;7;Typ;1;Attchd;1978,0;Unf;2;440;TA;TA;Y;28;0;0;0;0;0;0;4;2009;WD;Normal;148500;28;131,05343511450383;28,004857737682165
677;70;RM;60,0;9600;Pave;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;1Fam;2Story;4;2;1900;1950;Gable;CompShg;AsbShng;Stucco;None;0,0;TA;TA;BrkTil;TA;Fa;No;Unf;0;Unf;0;1095;1095;GasW;Fa;N;SBrkr;1095;679;0;1774;1;0;2;0;4;2;TA;8;Min2;0;2Types;1920,0;Unf;3;779;Fa;Fa;N;0;0;90;0;0;0;0;5;2006;WD;Normal;87000;90;139,04171364148817;90,00450958286359
678;30;RL;52,0;9022;Pave;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;1Fam;1Story;5;8;1924;2006;Gable;CompShg;VinylSd;VinylSd;None;0,0;Gd;TA;BrkTil;TA;TA;No;Unf;0;Unf;0;768;768;GasA;Ex;Y;SBrkr;792;0;0;792;0;0;1;0;2;1;Gd;5;Typ;0;Detchd;1924,0;Unf;1;240;Fa;Fa;N;316;0;120;0;0;0;0;5;2009;WD;Normal;109500;436;574,2575757575758;436,0063131313131
679;20;RL;80,0;11844;Pave;IR1;Lvl;AllPub;Inside;Gtl;StoneBr;Norm;Norm;1Fam;1Story;8;5;2008;2008;Hip;CompShg;VinylSd;VinylSd;Stone;464,0;Gd;TA;PConc;Ex;TA;Mn;Unf;0;Unf;0;2046;2046;GasA;Ex;Y;SBrkr;2046;0;0;2046;0;0;2;1;3;1;Gd;7;Typ;1;Attchd;2008,0;Fin;3;834;TA;TA;Y;322;82;0;0;0;0;0;7;2009;New;Partial;372500;404;586,0625610948191;404,0034213098729
680;20;RL;;9945;Pave;IR1;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Norm;1Fam;1Story;5;5;1961;1961;Hip;CompShg;Wd Sdng;Wd Sdng;BrkFace;57,0;TA;TA;CBlock;TA;TA;No;Rec;827;Unf;0;161;988;GasA;TA;Y;SBrkr;988;0;0;988;1;0;1;0;3;1;TA;5;Typ;0;Detchd;1963,0;Unf;2;572;TA;TA;Y;0;0;0;0;0;0;0;10;2007;WD;Normal;128500;0;130,06072874493927;0,005060728744939271
681;120;RL;50,0;8012;Pave;Reg;Lvl;AllPub;Inside;Gtl;SawyerW;Norm;Norm;TwnhsE;1Story;6;5;1980;1980;Gable;CompShg;Plywood;Plywood;None;0,0;TA;TA;CBlock;Gd;TA;No;BLQ;543;BLQ;119;261;923;GasA;TA;Y;SBrkr;923;0;0;923;0;0;2;0;2;1;TA;5;Typ;1;Attchd;1980,0;RFn;1;264;TA;TA;Y;80;0;0;0;0;0;0;5;2010;WD;Normal;143000;80;234,92957746478874;80,00541711809318
682;50;RH;55,0;4500;Pave;IR2;Bnk;AllPub;Inside;Gtl;SWISU;Norm;Norm;1Fam;1.5Fin;5;5;1932;2000;Gable;CompShg;VinylSd;Stucco;None;0,0;TA;TA;BrkTil;TA;TA;No;Rec;182;Unf;0;611;793;GasA;Ex;Y;SBrkr;848;672;0;1520;0;0;1;0;3;1;TA;6;Typ;0;Detchd;1968,0;Unf;1;281;TA;TA;Y;0;0;56;0;0;0;0;7;2009;WD;Abnorml;159434;56;160,8907894736842;56,00394736842105
683;120;RL;;2887;Pave;Reg;HLS;AllPub;Inside;Gtl;ClearCr;Norm;Norm;1Fam;1Story;6;5;1996;1997;Gable;CompShg;Wd Sdng;Wd Sdng;None;0,0;TA;TA;PConc;Gd;TA;Mn;GLQ;1003;Unf;0;288;1291;GasA;Ex;Y;SBrkr;1291;0;0;1291;1;0;1;0;2;1;Gd;6;Typ;1;Attchd;1996,0;Unf;2;431;TA;TA;Y;307;0;0;0;0;0;0;11;2008;WD;Normal;173000;307;441,004647560031;307,004647560031
